Lactobacillus_1048285_1049879_1_1_0_0_0,3
Lactobacillus_1048287_1050327_1_1_0_0_0,3
Lactobacillus_1048288_1050598_1_1_0_0_0,3
Lactobacillus_1048293_1050520_1_1_0_0_0,3
Lactobacillus_1048299_1050488_1_1_0_0_1,3
Lactobacillus_1048306_1049916_1_1_0_0_0,3
Lactobacillus_1048312_1050734_1_1_0_0_0,3
Lactobacillus_1048314_1050270_1_1_0_0_0,3
Lactobacillus_1048316_1050619_1_1_0_0_0,3
Lactobacillus_1049909_1048067_0_0_0_0_0,3
Lactobacillus_1049975_1048044_0_0_0_0_0,3
Lactobacillus_1050036_1048035_0_0_0_0_0,3
Lactobacillus_1050051_1048040_0_0_0_0_1,3
Lactobacillus_1050054_1048035_0_0_0_0_1,3
Lactobacillus_1050065_1048044_0_0_0_0_0,3
Lactobacillus_1050108_1048037_0_0_0_0_0,3
Lactobacillus_1050124_1048055_0_0_0_0_0,3
Lactobacillus_1050131_1048312_0_0_0_0_0,3
Lactobacillus_1050137_1048067_0_0_0_0_0,3
Lactobacillus_1050160_1048045_0_0_0_0_1,3
Lactobacillus_1050164_1048276_0_0_0_0_0,3
Lactobacillus_1050166_1048281_0_0_0_0_0,3
Lactobacillus_1050205_1048312_0_0_0_0_0,3
Lactobacillus_1050217_1048070_0_0_0_0_0,3
Lactobacillus_1050256_1048280_0_0_0_0_1,3
Lactobacillus_1050265_1048300_0_0_0_0_0,3
Lactobacillus_1050275_1048032_0_0_0_0_0,3
Lactobacillus_1050332_1048316_0_0_0_0_0,3
Lactobacillus_1050333_1048296_0_0_0_0_0,3
Lactobacillus_1050399_1048023_0_0_0_0_0,3
Lactobacillus_1050406_1048265_0_0_0_0_0,3
Lactobacillus_1050414_1048269_0_0_0_0_0,3
Lactobacillus_1050430_1048047_0_0_0_0_1,3
Lactobacillus_1050431_1048317_0_0_0_0_0,3
Lactobacillus_1050469_1048266_0_0_0_0_0,3
Lactobacillus_1050499_1048274_0_0_0_0_0,3
Lactobacillus_1050520_1048302_0_0_0_0_0,3
Lactobacillus_1050528_1048290_0_0_0_0_0,3
Lactobacillus_1050573_1048278_0_0_0_0_0,3
Lactobacillus_1050623_1048305_0_0_0_0_0,3
Lactobacillus_1050650_1048314_0_0_0_0_0,3
Lactobacillus_1050683_1048316_0_0_0_0_0,3
Lactobacillus_1062956_1060693_0_0_0_0_0,4
Lactobacillus_1068038_1070506_1_1_0_0_1,3
Lactobacillus_1068043_1070408_1_1_0_0_0,3
Lactobacillus_1068051_1070430_1_1_0_0_0,3
Lactobacillus_1068055_1070420_1_1_0_0_0,3
Lactobacillus_1068090_1070590_1_1_0_0_0,3
Lactobacillus_1068129_1070524_1_1_0_0_0,3
Lactobacillus_1068144_1070508_1_1_0_0_0,3
Lactobacillus_1068158_1070562_1_1_0_0_0,3
Lactobacillus_1068190_1070537_1_1_0_0_0,3
Lactobacillus_1068241_1070709_1_1_0_0_0,3
Lactobacillus_1068257_1070723_1_1_0_0_0,3
Lactobacillus_1068267_1070565_1_1_0_0_0,3
Lactobacillus_1068276_1070445_1_1_0_0_0,3
Lactobacillus_1068292_1070384_1_1_0_0_0,3
Lactobacillus_1068297_1070491_1_1_0_0_0,3
Lactobacillus_1068306_1070447_1_1_0_0_0,3
Lactobacillus_1068308_1070665_1_1_0_0_0,3
Lactobacillus_1068313_1070558_1_1_0_0_0,3
Lactobacillus_1068315_1070416_1_1_0_0_0,3
Lactobacillus_1068317_1070415_1_1_0_0_0,3
Lactobacillus_1068322_1070704_1_1_0_0_0,3
Lactobacillus_1068340_1070595_1_1_0_0_0,3
Lactobacillus_1068342_1070795_1_1_0_0_0,3
Lactobacillus_1068343_1070520_1_1_0_0_0,3
Lactobacillus_1068346_1070521_1_1_0_0_0,3
Lactobacillus_1068368_1070507_1_1_0_0_0,3
Lactobacillus_1068373_1070410_1_1_0_0_0,3
Lactobacillus_1068385_1070861_1_1_0_0_0,3
Lactobacillus_1068391_1070631_1_1_0_0_0,3
Lactobacillus_1068398_1070566_1_1_0_0_0,3
Lactobacillus_1068398_1070794_1_1_0_0_0,3
Lactobacillus_1068406_1070705_1_1_0_0_0,3
Lactobacillus_1068419_1070447_1_1_0_0_0,3
Lactobacillus_1068427_1070806_1_1_0_0_0,3
Lactobacillus_1068431_1070558_1_1_0_0_0,3
Lactobacillus_1068442_1070658_1_1_0_0_0,3
Lactobacillus_1068449_1070492_1_1_0_0_0,3
Lactobacillus_1068457_1070413_1_1_0_0_0,3
Lactobacillus_1068458_1070716_1_1_0_0_1,3
Lactobacillus_1068464_1070541_1_1_0_0_0,3
Lactobacillus_1068468_1070574_1_1_0_0_0,3
Lactobacillus_1068477_1070429_1_1_0_0_0,3
Lactobacillus_1068478_1070486_1_1_0_0_0,3
Lactobacillus_1068478_1070593_1_1_0_0_0,3
Lactobacillus_1068478_1070858_1_1_0_0_0,3
Lactobacillus_1068480_1070524_1_1_0_0_0,3
Lactobacillus_1068483_1070635_1_1_0_0_0,3
Lactobacillus_1068490_1070530_1_1_0_0_0,3
Lactobacillus_1068519_1070479_1_1_0_0_0,3
Lactobacillus_1068520_1070408_1_1_0_0_0,3
Lactobacillus_1068525_1070702_1_1_0_0_0,3
Lactobacillus_1068549_1070595_1_1_0_0_0,3
Lactobacillus_1068551_1070532_1_1_0_0_0,3
Lactobacillus_1068553_1070617_1_1_0_0_0,3
Lactobacillus_1068557_1070622_1_1_0_0_1,3
Lactobacillus_1068559_1070697_1_1_0_0_0,3
Lactobacillus_1068560_1070631_1_1_0_0_1,3
Lactobacillus_1068599_1070708_1_1_0_0_0,3
Lactobacillus_1068602_1070511_1_1_0_0_0,3
Lactobacillus_1068606_1070566_1_1_0_0_0,3
Lactobacillus_1068611_1070717_1_1_0_0_0,3
Lactobacillus_1068615_1070636_1_1_0_0_0,3
Lactobacillus_1068621_1070407_1_1_0_0_0,3
Lactobacillus_1068631_1070865_1_1_0_0_0,3
Lactobacillus_1068632_1070580_1_1_0_0_0,3
Lactobacillus_1068642_1070695_1_1_0_0_0,3
Lactobacillus_1068652_1070489_1_1_0_0_0,3
Lactobacillus_1068656_1070561_1_1_0_0_0,3
Lactobacillus_1068662_1070570_1_1_0_0_0,3
Lactobacillus_1068670_1070562_1_1_0_0_0,3
Lactobacillus_1068674_1070586_1_1_0_0_0,3
Lactobacillus_1068705_1071091_1_1_0_0_0,3
Lactobacillus_1068710_1070671_1_1_0_0_1,3
Lactobacillus_1068727_1070637_1_1_0_0_0,3
Lactobacillus_1068743_1071294_1_1_0_0_1,3
Lactobacillus_1068751_1070868_1_1_0_0_0,3
Lactobacillus_1068761_1070859_1_1_0_0_0,3
Lactobacillus_1068769_1071125_1_1_0_0_1,3
Lactobacillus_1068771_1070802_1_1_0_0_0,3
Lactobacillus_1068773_1070637_1_1_0_0_0,3
Lactobacillus_1068784_1070638_1_1_0_0_0,3
Lactobacillus_1068791_1070864_1_1_0_0_0,3
Lactobacillus_1068794_1070708_1_1_0_0_0,3
Lactobacillus_1068806_1070805_1_1_0_0_0,3
Lactobacillus_1068808_1070506_1_1_0_0_0,3
Lactobacillus_1068812_1070677_1_1_0_0_0,3
Lactobacillus_1068816_1070661_1_1_0_0_0,3
Lactobacillus_1068890_1071153_1_1_0_0_0,3
Lactobacillus_1068899_1070703_1_1_0_0_0,3
Lactobacillus_1068914_1070624_1_1_0_0_0,3
Lactobacillus_1068938_1070721_1_1_0_0_2,3
Lactobacillus_1068961_1071243_1_1_0_0_0,3
Lactobacillus_1068967_1071124_1_1_0_0_1,3
Lactobacillus_1068980_1071385_1_1_0_0_0,3
Lactobacillus_1068982_1071224_1_1_0_0_0,3
Lactobacillus_1068991_1071102_1_1_0_0_0,3
Lactobacillus_1068994_1071278_1_1_0_0_0,3
Lactobacillus_1069015_1071163_1_1_0_0_0,3
Lactobacillus_1069021_1071296_1_1_0_0_0,3
Lactobacillus_1069040_1071258_1_1_0_0_1,3
Lactobacillus_1069053_1071196_1_1_0_0_0,3
Lactobacillus_1069071_1071238_1_1_0_0_0,3
Lactobacillus_1069075_1071138_1_1_0_0_0,3
Lactobacillus_1069080_1071353_1_1_0_0_0,3
Lactobacillus_1069084_1070880_1_1_0_0_0,3
Lactobacillus_1069091_1071282_1_1_0_0_0,3
Lactobacillus_1069099_1071119_1_1_0_0_0,3
Lactobacillus_1069111_1071345_1_1_0_0_0,3
Lactobacillus_1069115_1070865_1_1_0_0_0,3
Lactobacillus_1069125_1071151_1_1_0_0_0,3
Lactobacillus_1069126_1071403_1_1_0_0_0,3
Lactobacillus_1069138_1071144_1_1_0_0_0,3
Lactobacillus_1069158_1070720_1_1_0_0_0,3
Lactobacillus_1069162_1071259_1_1_0_0_0,3
Lactobacillus_1069162_1071335_1_1_0_0_0,3
Lactobacillus_1069166_1071250_1_1_0_0_0,3
Lactobacillus_1069168_1071290_1_1_0_0_1,3
Lactobacillus_1069179_1071357_1_1_0_0_0,3
Lactobacillus_1069181_1071353_1_1_0_0_0,3
Lactobacillus_1069187_1071268_1_1_0_0_0,3
Lactobacillus_1069192_1071273_1_1_0_0_0,3
Lactobacillus_1069197_1071340_1_1_0_0_0,3
Lactobacillus_1069198_1071164_1_1_0_0_1,3
Lactobacillus_1069199_1071414_1_1_0_0_0,3
Lactobacillus_1069208_1071270_1_1_0_0_0,3
Lactobacillus_1069208_1071353_1_1_0_0_0,3
Lactobacillus_1069217_1071191_1_1_0_0_0,3
Lactobacillus_1069218_1071116_1_1_0_0_0,3
Lactobacillus_1069225_1071361_1_1_0_0_1,3
Lactobacillus_1069260_1071258_1_1_0_0_0,3
Lactobacillus_1069270_1071380_1_1_0_0_0,3
Lactobacillus_1069284_1071169_1_1_0_0_0,3
Lactobacillus_1069293_1071402_1_1_0_0_0,3
Lactobacillus_1069310_1071399_1_1_0_0_0,3
Lactobacillus_1069312_1071105_1_1_0_0_0,3
Lactobacillus_1069313_1071128_1_1_0_0_1,3
Lactobacillus_1069315_1071097_1_1_0_0_0,3
Lactobacillus_1069316_1071243_1_1_0_0_0,3
Lactobacillus_1069349_1071368_1_1_0_0_0,3
Lactobacillus_1069388_1071365_1_1_0_0_0,3
Lactobacillus_1069408_1071089_1_1_0_0_0,3
Lactobacillus_1069416_1071385_1_1_0_0_0,3
Lactobacillus_1069418_1071229_1_1_0_0_0,3
Lactobacillus_1069426_1071232_1_1_0_0_1,3
Lactobacillus_1069431_1071261_1_1_0_0_0,3
Lactobacillus_1069476_1071297_1_1_0_0_0,3
Lactobacillus_1069507_1071343_1_1_0_0_0,3
Lactobacillus_1069543_1071396_1_1_0_0_0,3
Lactobacillus_1069606_1071341_1_1_0_0_0,3
Lactobacillus_1069929_1072497_1_1_0_0_0,3
Lactobacillus_1069979_1072389_1_1_0_0_0,3
Lactobacillus_1070057_1072368_1_1_0_0_0,3
Lactobacillus_1070058_1072403_1_1_0_0_0,3
Lactobacillus_1070067_1072410_1_1_0_0_0,3
Lactobacillus_1070072_1072358_1_1_0_0_0,3
Lactobacillus_1070161_1072359_1_1_0_0_0,3
Lactobacillus_1070163_1072411_1_1_0_0_0,3
Lactobacillus_1070173_1072482_1_1_0_0_0,3
Lactobacillus_1070179_1072524_1_1_0_0_0,3
Lactobacillus_1070188_1072557_1_1_0_0_0,3
Lactobacillus_1070197_1072428_1_1_0_0_0,3
Lactobacillus_1070204_1072494_1_1_0_0_0,3
Lactobacillus_1070216_1072442_1_1_0_0_0,3
Lactobacillus_1070224_1072391_1_1_0_0_0,3
Lactobacillus_1070225_1072585_1_1_0_0_0,3
Lactobacillus_1070230_1072499_1_1_0_0_0,3
Lactobacillus_1070231_1072390_1_1_0_0_0,3
Lactobacillus_1070232_1072425_1_1_0_0_0,3
Lactobacillus_1070260_1072387_1_1_0_0_0,3
Lactobacillus_1070268_1072654_1_1_0_0_0,3
Lactobacillus_1070282_1072522_1_1_0_0_0,3
Lactobacillus_1070295_1072497_1_1_0_0_0,3
Lactobacillus_1070322_1072577_1_1_0_0_0,3
Lactobacillus_1070330_1072716_1_1_0_0_0,3
Lactobacillus_1070334_1072535_1_1_0_0_0,3
Lactobacillus_1070348_1072686_1_1_0_0_0,3
Lactobacillus_1070364_1072756_1_1_0_0_0,3
Lactobacillus_1070374_1072409_1_1_0_0_0,3
Lactobacillus_1070384_1072551_1_1_0_0_0,4
Lactobacillus_1070388_1072715_1_1_0_0_0,4
Lactobacillus_1070396_1072685_1_1_0_0_0,4
Lactobacillus_1070411_1072434_1_1_0_0_0,4
Lactobacillus_1070417_1072387_1_1_0_0_0,4
Lactobacillus_1070432_1072219_1_1_0_0_0,3
Lactobacillus_1070433_1072219_1_1_0_0_0,3
Lactobacillus_1070433_1072480_1_1_0_0_0,8
Lactobacillus_1070433_1072569_1_1_0_0_0,4
Lactobacillus_1070434_1072552_1_1_0_0_0,3
Lactobacillus_1070449_1072553_1_1_0_0_0,4
Lactobacillus_1070457_1072615_1_1_0_0_0,4
Lactobacillus_1070459_1072670_1_1_0_0_0,4
Lactobacillus_1070461_1072609_1_1_0_0_0,4
Lactobacillus_1070463_1072417_1_1_0_0_0,4
Lactobacillus_1070471_1072770_1_1_0_0_0,4
Lactobacillus_1070475_1072692_1_1_0_0_0,4
Lactobacillus_1070477_1072529_1_1_0_0_0,4
Lactobacillus_1070481_1072931_1_1_0_0_0,3
Lactobacillus_1070485_1072704_1_1_0_0_0,4
Lactobacillus_1070500_1072635_1_1_0_0_0,4
Lactobacillus_1070500_1072851_1_1_0_0_0,3
Lactobacillus_1070501_1072625_1_1_0_0_0,4
Lactobacillus_1070507_1072487_1_1_0_0_0,4
Lactobacillus_1070509_1072463_1_1_0_0_0,4
Lactobacillus_1070510_1072803_1_1_0_0_1,4
Lactobacillus_1070519_1072712_1_1_0_0_0,4
Lactobacillus_1070530_1072551_1_1_0_0_0,4
Lactobacillus_1070540_1072923_1_1_0_0_0,4
Lactobacillus_1070541_1072502_1_1_0_0_0,4
Lactobacillus_1070542_1072559_1_1_0_0_0,4
Lactobacillus_1070550_1072312_1_1_0_0_0,3
Lactobacillus_1070553_1072525_1_1_0_0_1,4
Lactobacillus_1070563_1072338_1_1_0_0_0,3
Lactobacillus_1070565_1072773_1_1_0_0_0,4
Lactobacillus_1070568_1072892_1_1_0_0_0,4
Lactobacillus_1070572_1072702_1_1_0_0_1,4
Lactobacillus_1070572_1072823_1_1_0_0_0,4
Lactobacillus_1070574_1072406_1_1_0_0_0,4
Lactobacillus_1070588_1072744_1_1_0_0_0,4
Lactobacillus_1070595_1072598_1_1_0_0_0,4
Lactobacillus_1070596_1072614_1_1_0_0_0,4
Lactobacillus_1070598_1072883_1_1_0_0_0,4
Lactobacillus_1070603_1072664_1_1_0_0_0,4
Lactobacillus_1070615_1072652_1_1_0_0_0,4
Lactobacillus_1070629_1072504_1_1_0_0_0,4
Lactobacillus_1070633_1072726_1_1_0_0_0,4
Lactobacillus_1070644_1073145_1_1_0_0_0,4
Lactobacillus_1070648_1073058_1_1_0_0_0,4
Lactobacillus_1070653_1072667_1_1_0_0_0,4
Lactobacillus_1070662_1072541_1_1_0_0_1,4
Lactobacillus_1070663_1073186_1_1_0_0_0,4
Lactobacillus_1070667_1072956_1_1_0_0_0,4
Lactobacillus_1070678_1072966_1_1_0_0_1,4
Lactobacillus_1070679_1073012_1_1_0_0_0,4
Lactobacillus_1070681_1072593_1_1_0_0_0,4
Lactobacillus_1070681_1072918_1_1_0_0_0,4
Lactobacillus_1070682_1072757_1_1_0_0_0,4
Lactobacillus_1070683_1072637_1_1_0_0_0,4
Lactobacillus_1070683_1072904_1_1_0_0_0,4
Lactobacillus_1070698_1072842_1_1_0_0_0,4
Lactobacillus_1070705_1073111_1_1_0_0_0,4
Lactobacillus_1070731_1072749_1_1_0_0_0,4
Lactobacillus_1070732_1072784_1_1_0_0_0,4
Lactobacillus_1070734_1072549_1_1_0_0_1,4
Lactobacillus_1070740_1072677_1_1_0_0_0,4
Lactobacillus_1070740_1072918_1_1_0_0_0,3
Lactobacillus_1070740_1072998_1_1_0_0_0,3
Lactobacillus_1070743_1072656_1_1_0_0_0,3
Lactobacillus_1070746_1072753_1_1_0_0_0,4
Lactobacillus_1070755_1073093_1_1_0_0_0,3
Lactobacillus_1070765_1072614_1_1_0_0_0,3
Lactobacillus_1070773_1073014_1_1_0_0_0,3
Lactobacillus_1070774_1072976_1_1_0_0_0,3
Lactobacillus_1070775_1072649_1_1_0_0_0,3
Lactobacillus_1070778_1072975_1_1_0_0_0,3
Lactobacillus_1070790_1072889_1_1_0_0_0,3
Lactobacillus_1070795_1072701_1_1_0_0_0,4
Lactobacillus_1070797_1072962_1_1_0_0_0,3
Lactobacillus_1070800_1072806_1_1_0_0_1,4
Lactobacillus_1070808_1072919_1_1_0_0_0,4
Lactobacillus_1070810_1072737_1_1_0_0_0,4
Lactobacillus_1070814_1073021_1_1_0_0_0,4
Lactobacillus_1070814_1073089_1_1_0_0_0,4
Lactobacillus_1070823_1072938_1_1_0_0_0,3
Lactobacillus_1070831_1072695_1_1_0_0_1,4
Lactobacillus_1070833_1072629_1_1_0_0_0,4
Lactobacillus_1070835_1072927_1_1_0_0_0,3
Lactobacillus_1070837_1073317_1_1_0_0_0,3
Lactobacillus_1070843_1072775_1_1_0_0_0,4
Lactobacillus_1070843_1073077_1_1_0_0_0,4
Lactobacillus_1070845_1073069_1_1_0_0_0,4
Lactobacillus_1070848_1072960_1_1_0_0_0,4
Lactobacillus_1070850_1072959_1_1_0_0_0,4
Lactobacillus_1070853_1073133_1_1_0_0_0,4
Lactobacillus_1070859_1073001_1_1_0_0_0,4
Lactobacillus_1070859_1073125_1_1_0_0_0,4
Lactobacillus_1070861_1073212_1_1_0_0_1,4
Lactobacillus_1070866_1072992_1_1_0_0_0,4
Lactobacillus_1070882_1072548_1_1_0_0_0,4
Lactobacillus_1070891_1073106_1_1_0_0_0,3
Lactobacillus_1070891_1073510_1_1_0_0_0,4
Lactobacillus_1070895_1072691_1_1_0_0_0,3
Lactobacillus_1070899_1072996_1_1_0_0_0,4
Lactobacillus_1070901_1073462_1_1_0_0_0,4
Lactobacillus_1070902_1072598_1_1_0_0_0,4
Lactobacillus_1070905_1072691_1_1_0_0_0,3
Lactobacillus_1070907_1072603_1_1_0_0_0,3
Lactobacillus_1070911_1073388_1_1_0_0_0,3
Lactobacillus_1070921_1072761_1_1_0_0_0,3
Lactobacillus_1070925_1073036_1_1_0_0_0,3
Lactobacillus_1070930_1073342_1_1_0_0_0,3
Lactobacillus_1070932_1072874_1_1_0_0_0,3
Lactobacillus_1070939_1072793_1_1_0_0_0,3
Lactobacillus_1070940_1072651_1_1_0_0_0,3
Lactobacillus_1070940_1072718_1_1_0_0_1,3
Lactobacillus_1070941_1073217_1_1_0_0_0,3
Lactobacillus_1070952_1073317_1_1_0_0_0,3
Lactobacillus_1070956_1073028_1_1_0_0_0,3
Lactobacillus_1070960_1072915_1_1_0_0_0,3
Lactobacillus_1070960_1073279_1_1_0_0_0,3
Lactobacillus_1070964_1073284_1_1_0_0_0,3
Lactobacillus_1070968_1072965_1_1_0_0_0,3
Lactobacillus_1070970_1073162_1_1_0_0_0,3
Lactobacillus_1070981_1072888_1_1_0_0_0,3
Lactobacillus_1070981_1073249_1_1_0_0_0,3
Lactobacillus_1070986_1072916_1_1_0_0_0,3
Lactobacillus_1070995_1073186_1_1_0_0_0,3
Lactobacillus_1070996_1073253_1_1_0_0_0,3
Lactobacillus_1071012_1073089_1_1_0_0_0,3
Lactobacillus_1071014_1073087_1_1_0_0_0,3
